1000	0.4895649
1000	0.4213021
1000	0.4350781
1000	0.4292932
1000	0.4901278
1000	0.4235671
1000	0.4920051
1000	0.4270179
1000	0.4893589
1000	0.4594669

2000	0.6516008
2000	0.5386851
2000	0.6060960
2000	0.5731480
2000	0.5895300
2000	0.5848789
2000	0.5508499
2000	0.5816469
2000	0.5959799
2000	0.5729239

3000	0.8093979
3000	0.8669400
3000	0.7858698
3000	0.8186791
3000	0.8518140
3000	0.8333621
3000	0.8516600
3000	0.8200519
3000	0.8660290
3000	0.8338971

4000	1.1345370
4000	1.1560450
4000	1.1828790
4000	1.1657588
4000	1.1359210
4000	1.1301370
4000	1.1321340
4000	1.1712680
4000	1.1438692
4000	1.1293728

5000	1.6946170
5000	1.7377210
5000	1.7197900
5000	1.6955130
5000	1.6706359
5000	1.7058060
5000	1.6976180
5000	1.6964550
5000	1.7218020
5000	1.6804841

6000	2.4223452
6000	2.4530749
6000	2.4860790
6000	2.4245811
6000	5.0535462
6000	2.4165871
6000	2.4450471
6000	2.4235890
6000	2.4338460
6000	2.4475570

7000	3.3584812
7000	3.3661690
7000	3.3952889
7000	3.3560109
7000	3.3922122
7000	3.4089930
7000	3.3933959
7000	3.3936529
7000	3.3952100
7000	3.4540360

8000	4.5178661
8000	4.5199811
8000	4.5283191
8000	4.5079281
8000	4.5579491
8000	4.6340699
8000	4.4530251
8000	4.5470161
8000	4.5787981
8000	4.5547359

9000	6.1472831
9000	6.0515349
9000	6.1628411
9000	6.2211268
9000	6.0890300
9000	6.1155441
9000	6.1800971
9000	6.1871951
9000	6.2012420
9000	6.0965018

10000	7.9912281
10000	7.9495511
10000	7.8621011
10000	7.9159329
10000	7.9815011
10000	7.9472520
10000	7.9651580
10000	7.9298990
10000	7.9314868
10000	7.9795802

